,MonitoringDate,MonitoringLocationIdentifier,COD,DIN,DIP,DO,TPH,pH,month,cluster_kmeans_2,cluster_agglomerative_2,cluster_spectral_2,cluster_kmeans_3,cluster_agglomerative_3,cluster_spectral_3,cluster_kmeans_4,cluster_agglomerative_4,cluster_spectral_4
227,2021-07-01,417,1.13,0.218,0.0,7.462999999999997,0.003,8.03,7,0,0,0,0,0,2,0,0,3
228,2021-10-01,417,1.1099999999999999,0.106,0.004,6.7779,0.013,8.120000000000001,10,0,0,0,2,0,2,0,0,3
229,2022-07-01,417,1.13,0.288,0.0,7.473399999999997,0.003,7.97,7,0,0,0,0,0,2,0,0,3
230,2017-08-01,418,1.07,0.091,0.005,8.229249999999997,0.008,8.07,8,0,0,0,0,2,2,3,2,3
231,2018-08-01,418,0.99,0.072,0.005,8.971400000000003,0.008,8.38,8,0,0,0,0,2,0,3,2,3
232,2019-07-01,418,1.26,0.169,0.0,7.807799999999997,0.003,8.07,7,0,0,0,0,0,2,3,0,3
233,2020-05-01,418,0.78,0.089,0.002,9.146249999999998,0.021,7.96,5,0,0,0,0,2,0,3,2,3
234,2020-08-01,418,0.79,0.072,0.002,9.284699999999997,0.005,8.4,8,0,0,0,0,2,0,3,2,3
235,2020-10-01,418,1.6,0.109,0.002,7.603599999999996,0.035,8.2,10,0,0,0,0,0,2,2,0,3
236,2021-04-01,418,1.17,0.039,0.0,10.1449,0.005,8.11,4,0,0,0,0,2,0,3,2,3
237,2021-07-01,418,1.26,0.169,0.0,7.807799999999997,0.003,8.07,7,0,0,0,0,0,2,3,0,3
238,2021-10-01,418,1.33,0.0935,0.003,7.0775,0.019500000000000003,8.149999999999999,10,0,0,0,2,0,2,2,0,3
239,2022-07-01,418,1.26,0.298,0.0,7.804499999999999,0.003,7.83,7,0,0,0,0,0,2,3,0,3
240,2017-08-01,419,0.71,0.092,0.004,7.143000000000002,0.015,7.98,8,0,0,0,2,0,2,0,0,2
241,2018-08-01,419,1.03,0.114,0.004,7.088249999999999,0.015,8.25,8,0,0,0,2,0,2,0,0,3
242,2019-07-01,419,1.365,0.18,0.0,7.922549999999997,0.003,8.1,7,0,0,0,0,0,2,3,0,3
243,2020-05-01,419,1.19,0.132,0.002,8.997,0.023,7.95,5,0,0,0,0,2,0,3,2,3
244,2020-08-01,419,1.03,0.114,0.004,7.088249999999999,0.015,8.25,8,0,0,0,2,0,2,0,0,3
245,2021-04-01,419,1.12,0.115,0.0,10.06405,0.004,8.11,4,0,0,0,0,2,0,3,2,3
246,2021-07-01,419,1.365,0.18,0.0,7.922549999999997,0.003,8.1,7,0,0,0,0,0,2,3,0,3
247,2021-10-01,419,1.15,0.145,0.002,9.490699999999999,0.0,8.1,10,0,0,0,0,2,0,3,2,3
248,2022-07-01,419,1.39,0.296,0.0,7.934849999999996,0.003,8.1,7,0,0,0,0,0,2,3,0,3
249,2017-08-01,420,0.81,0.082,0.006,7.0039,0.016,8.01,8,0,0,0,2,0,2,0,0,3
250,2018-08-01,420,1.09,0.15,0.006,7.327700000000001,0.016,8.2,8,0,0,0,2,0,2,0,0,3
251,2019-07-01,420,1.3,0.112,0.0,8.524099999999997,0.002,8.2,7,0,0,0,0,2,0,3,2,3
252,2020-05-01,420,0.72,0.114,0.003,8.937599999999998,0.04,7.96,5,0,0,0,0,0,2,2,0,3
253,2020-08-01,420,1.43,0.162,0.0,9.2026,0.0,8.44,8,0,0,0,0,2,0,3,2,3
254,2020-10-01,420,1.59,0.153,0.003,7.783999999999997,0.02,8.17,10,0,0,0,0,0,2,3,0,3
255,2021-04-01,420,1.14,0.057,0.0,10.216900000000003,0.007,8.19,4,0,0,0,0,2,0,3,2,3
256,2021-07-01,420,1.3,0.112,0.0,8.524099999999997,0.002,8.2,7,0,0,0,0,2,0,3,2,3
257,2021-10-01,420,1.4100000000000001,0.1485,0.0025,7.757850000000004,0.0115,8.105,10,0,0,0,0,0,2,3,0,3
258,2022-07-01,420,1.3,0.171,0.0,8.386199999999999,0.002,8.2,7,0,0,0,0,2,0,3,2,3
259,2017-08-01,421,1.1,0.031,0.007,7.948499999999997,0.02,8.15,8,0,0,0,0,0,2,3,0,3
260,2018-08-01,421,0.97,0.063,0.007,7.994099999999999,0.012,8.16,8,0,0,0,0,0,2,3,0,3
261,2019-07-01,421,1.08,0.021,0.005,8.063699999999999,0.025,8.12,7,0,0,0,0,0,2,2,0,3
262,2020-05-01,421,1.135,0.1545,0.006500000000000001,9.30135,0.0135,7.91,5,0,0,0,0,2,0,3,2,3
263,2020-08-01,421,0.93,0.063,0.003,8.56515,0.009,8.31,8,0,0,0,0,2,0,3,2,3
264,2020-10-01,421,0.96,0.102,0.01,7.795850000000005,0.014,8.1,10,0,0,0,0,0,2,0,0,3
265,2021-05-01,421,1.2,0.11,0.003,9.556550000000001,0.005,7.93,5,0,0,0,0,2,0,3,2,3
266,2021-07-01,421,1.18,0.017,0.0,8.396199999999999,0.044,8.12,7,0,0,0,0,0,2,2,0,3
267,2021-11-01,421,1.08,0.142,0.013,8.237225,0.008,8.12,11,0,0,0,0,2,2,3,2,3
268,2022-07-01,421,1.08,0.021,0.005,9.207949999999997,0.0,8.34,7,0,0,0,0,2,0,3,2,3
269,2017-08-01,422,1.04,0.055,0.008,7.594200000000002,0.011,8.09,8,0,0,0,2,0,2,0,0,3
270,2018-08-01,422,1.04,0.075,0.008,8.00275,0.011,8.31,8,0,0,0,0,0,2,3,3,3
271,2019-07-01,422,1.16,0.047,0.0,8.416649999999995,0.002,8.08,7,0,0,0,0,2,0,3,2,3
272,2020-05-01,422,0.63,0.101,0.007,9.177199999999997,0.027,7.94,5,0,0,0,0,2,0,3,2,3
273,2020-08-01,422,1.61,0.076,0.002,9.164250000000004,0.0,8.4,8,0,0,0,0,2,0,3,2,3
274,2020-10-01,422,1.19,0.096,0.002,8.0727,0.011,8.16,10,0,0,0,0,0,2,3,0,3
275,2021-04-01,422,1.28,0.104,0.001,10.3309,0.003,8.14,4,0,0,0,0,2,0,3,2,3
276,2021-07-01,422,1.16,0.047,0.0,8.416649999999995,0.002,8.08,7,0,0,0,0,2,0,3,2,3
277,2021-10-01,422,0.86,0.122,0.005,9.29975,0.006999999999999999,8.14,10,0,0,0,0,2,0,3,2,3
278,2022-07-01,422,1.15,0.053,0.0,8.403149999999997,0.002,8.08,7,0,0,0,0,2,0,3,2,3
279,2017-08-01,423,1.1,0.069,0.008,7.907799999999997,0.018,8.16,8,0,0,0,0,0,2,3,0,3
280,2018-08-01,423,1.1,0.069,0.008,7.907799999999997,0.018,8.16,8,0,0,0,0,0,2,3,0,3
281,2019-07-01,423,0.95,0.049,0.0,8.76065,0.002,8.02,7,0,0,0,0,2,0,3,2,3
282,2020-05-01,423,1.15,0.059,0.009,9.17515,0.015,7.94,5,0,0,0,0,2,0,3,2,3
283,2020-08-01,423,1.24,0.135,0.0,9.542250000000003,0.016,8.4,8,0,0,0,0,2,0,3,2,3
284,2020-10-01,423,1.14,0.085,0.004,8.510350000000006,0.01,8.1,10,0,0,0,0,2,0,3,2,3
285,2021-04-01,423,1.18,0.096,0.006,10.202450000000002,0.001,8.08,4,0,0,0,0,2,0,3,2,3
286,2021-07-01,423,0.95,0.049,0.0,8.76065,0.002,8.02,7,0,0,0,0,2,0,3,2,3
287,2021-10-01,423,1.02,0.065,0.0055,9.262800000000002,0.006,8.1,10,0,0,0,0,2,0,3,2,3
288,2022-07-01,423,0.95,0.049,0.0,8.428549999999994,0.002,7.88,7,0,0,0,0,2,2,3,2,3
289,2017-05-01,424,1.44,0.35,0.002,8.48,0.045,8.18,5,0,0,0,0,0,2,2,0,3
290,2017-08-01,424,2.58,0.342,0.019,8.45,0.031,8.08,8,1,0,0,0,0,1,2,0,3
291,2017-10-01,424,2.64,0.394,0.016,6.27,0.022,8.18,10,1,0,0,0,0,2,2,0,3
292,2018-05-01,424,1.56,0.227,0.016,8.48,0.009,8.02,5,0,0,0,0,0,2,3,0,3
293,2018-08-01,424,1.58,0.341,0.025,6.54,0.018,8.08,8,1,0,0,1,0,2,2,0,3
294,2018-10-01,424,0.96,0.267,0.008,8.43,0.045,8.35,10,0,0,0,0,0,2,2,3,3
295,2019-05-01,424,1.56,0.227,0.016,8.48,0.009,8.02,5,0,0,0,0,0,2,3,0,3
296,2019-08-01,424,1.46,0.019,0.0,8.39,0.011,8.2,8,0,0,0,0,2,0,3,2,3
297,2019-10-01,424,1.44,0.458,0.015,10.12,0.0,8.1,10,0,0,0,0,2,0,3,2,3
298,2017-05-01,425,1.58,0.336,0.001,8.6,0.031,8.17,5,0,0,0,0,2,2,2,2,3
299,2017-08-01,425,3.36,0.391,0.02,7.4,0.036,8.09,8,1,0,0,1,0,1,2,0,3
300,2017-10-01,425,2.49,0.341,0.044,9.0,0.034,8.21,10,1,0,1,1,0,1,2,0,1
301,2018-05-01,425,1.56,0.282,0.01,8.6,0.011,7.95,5,0,0,0,0,0,0,3,0,3
302,2018-08-01,425,2.98,0.416,0.039,10.03,0.036,8.08,8,1,0,1,1,0,1,1,0,3
303,2018-10-01,425,1.6,0.264,0.016,7.78,0.007,8.31,10,0,0,0,0,0,2,3,0,3
304,2019-05-01,425,1.56,0.282,0.01,8.6,0.011,7.95,5,0,0,0,0,0,0,3,0,3
305,2019-08-01,425,1.44,0.033,0.0,8.44,0.007,8.13,8,0,0,0,0,2,0,3,2,3
306,2019-10-01,425,2.03,0.466,0.022,10.19,0.0,8.08,10,0,0,0,0,2,0,3,2,3
307,2017-05-01,426,1.75,0.356,0.001,9.42,0.03,8.23,5,0,0,0,0,2,0,3,2,3
308,2017-08-01,426,3.02,0.319,0.003,8.23,0.037,8.19,8,0,0,0,0,0,2,2,0,3
309,2017-10-01,426,2.33,0.449,0.019,7.75,0.028,8.11,10,1,0,1,0,0,1,2,0,3
310,2018-05-01,426,1.83,0.328,0.001,9.42,0.013,8.14,5,0,0,0,0,2,0,3,2,3
311,2018-08-01,426,3.65,0.263,0.004,11.43,0.038,8.57,8,0,0,0,0,2,0,3,2,3
312,2018-10-01,426,1.48,0.227,0.007,7.55,0.008,8.38,10,0,0,0,0,2,2,3,2,3
313,2019-05-01,426,1.83,0.328,0.001,9.42,0.013,8.14,5,0,0,0,0,2,0,3,2,3
314,2019-08-01,426,1.56,0.061,0.003,8.47,0.014,8.11,8,0,0,0,0,2,0,3,2,3
315,2019-10-01,426,1.18,0.362,0.013,10.1,0.005,7.97,10,0,0,0,0,2,0,3,2,3
316,2020-05-01,426,1.83,0.328,0.001,9.42,0.013,8.14,5,0,0,0,0,2,0,3,2,3
317,2020-08-01,426,2.54,0.264,0.0,7.67,0.011,8.27,8,0,0,0,0,0,2,3,0,3
318,2020-10-01,426,3.49,0.13,0.001,11.05,0.009,8.45,10,0,0,0,0,2,0,3,2,3
319,2021-05-01,426,1.83,0.328,0.001,9.42,0.013,8.14,5,0,0,0,0,2,0,3,2,3
320,2021-08-01,426,2.54,0.263,0.003,8.23,0.014,8.27,8,0,0,0,0,0,0,3,0,3
321,2021-11-01,426,1.33,0.28,0.026,12.11,0.01,8.46,11,0,0,0,0,2,0,3,2,3
322,2022-04-01,426,1.7,0.269,0.002,10.33,0.01,8.35,4,0,0,0,0,2,0,3,2,3
323,2022-07-01,426,1.49,0.166,0.002,8.12,0.022,8.45,7,0,0,0,0,2,2,3,2,3
324,2017-05-01,427,1.8,0.291,0.001,9.28,0.03,8.25,5,0,0,0,0,2,0,3,2,3
325,2017-08-01,427,4.0,0.383,0.003,8.41,0.029,8.24,8,0,0,0,0,0,2,2,0,3
326,2017-10-01,427,2.23,0.287,0.019,6.05,0.019,8.12,10,0,0,0,2,0,2,2,0,3
327,2018-05-01,427,2.92,0.291,0.001,9.08,0.028,8.17,5,0,0,0,0,0,0,3,0,3
328,2018-08-01,427,2.83,0.271,0.004,7.4,0.038,8.53,8,0,0,0,0,0,2,2,3,3
329,2018-10-01,427,1.4,0.484,0.004,7.57,0.005,8.38,10,0,0,0,0,0,2,3,3,3
330,2019-05-01,427,2.92,0.291,0.001,9.08,0.028,8.17,5,0,0,0,0,0,0,3,0,3
331,2019-08-01,427,2.01,0.11,0.006,9.34,0.024,8.37,8,0,0,0,0,2,0,3,2,3
332,2019-10-01,427,1.68,0.818,0.02,9.86,0.0,8.08,10,1,0,0,0,2,0,3,2,3
333,2017-05-01,428,2.56,0.332,0.002,9.01,0.05,8.24,5,0,0,0,0,0,2,2,0,3
334,2017-08-01,428,1.48,0.261,0.005,7.22,0.004,8.11,8,0,0,0,0,0,2,3,0,3
335,2017-10-01,428,1.88,0.433,0.008,7.52,0.02,8.18,10,0,0,0,0,0,2,2,0,3
336,2018-05-01,428,1.88,0.243,0.001,9.01,0.011,8.19,5,0,0,0,0,2,0,3,2,3
337,2018-08-01,428,3.87,0.186,0.002,8.42,0.037,8.54,8,0,0,0,0,0,0,3,0,3
338,2018-10-01,428,2.04,0.251,0.002,7.88,0.015,8.45,10,0,0,0,0,2,0,3,2,3
339,2019-05-01,428,1.88,0.243,0.001,9.01,0.011,8.19,5,0,0,0,0,2,0,3,2,3
340,2019-08-01,428,1.25,0.048,0.002,8.97,0.015,8.3,8,0,0,0,0,2,0,3,2,3
341,2019-10-01,428,1.37,0.294,0.012,10.18,0.005,8.05,10,0,0,0,0,2,0,3,2,3
342,2020-05-01,428,1.88,0.243,0.001,9.01,0.011,8.19,5,0,0,0,0,2,0,3,2,3
343,2020-08-01,428,1.36,0.508,0.0,7.82,0.017,8.33,8,0,0,0,0,0,2,3,3,3
344,2020-10-01,428,2.74,0.055,0.002,10.55,0.008,8.46,10,0,0,0,0,2,0,3,2,3
345,2021-05-01,428,1.88,0.243,0.001,9.01,0.011,8.19,5,0,0,0,0,2,0,3,2,3
346,2021-08-01,428,1.48,0.261,0.002,8.24,0.015,8.3,8,0,0,0,0,0,2,3,0,3
347,2021-11-01,428,1.39,0.615,0.01,12.43,0.003,8.45,11,0,0,0,0,2,0,3,2,3
348,2022-04-01,428,1.58,0.454,0.003,10.35,0.012,8.41,4,0,0,0,0,2,0,3,2,3
349,2022-07-01,428,1.54,0.214,0.003,7.89,0.022,8.44,7,0,0,0,0,2,2,3,2,3
350,2017-05-01,429,2.07,0.318,0.004,9.14,0.025,8.15,5,0,0,0,0,2,0,3,2,3
351,2017-08-01,429,1.34,0.221,0.006,6.81,0.008,8.12,8,0,0,0,2,0,2,0,0,3
352,2017-10-01,429,1.64,0.378,0.014,6.87,0.008,8.09,10,0,0,0,0,0,2,2,0,3
353,2018-05-01,429,2.07,0.293,0.002,9.45,0.006,8.16,5,0,0,0,0,2,0,3,2,3
354,2018-08-01,429,1.93,0.258,0.006,8.52,0.015,8.16,8,0,0,0,0,2,0,3,2,3
355,2018-10-01,429,1.46,0.179,0.004,7.79,0.044,8.37,10,0,0,0,0,0,2,2,3,3
356,2019-05-01,429,2.07,0.293,0.002,9.45,0.006,8.16,5,0,0,0,0,2,0,3,2,3
357,2019-08-01,429,1.04,0.044,0.003,9.05,0.007,8.19,8,0,0,0,0,2,0,3,2,3
358,2019-10-01,429,1.6,0.392,0.008,9.98,0.0,8.1,10,0,0,0,0,2,0,3,2,3
359,2020-05-01,429,2.07,0.293,0.002,9.45,0.006,8.16,5,0,0,0,0,2,0,3,2,3
360,2020-08-01,429,1.85,0.292,0.002,7.78,0.013,8.22,8,0,0,0,0,0,2,3,0,3
361,2020-10-01,429,0.99,0.322,0.004,9.71,0.012,8.46,10,0,0,0,0,2,0,3,2,3
362,2021-05-01,429,2.07,0.293,0.002,9.45,0.006,8.16,5,0,0,0,0,2,0,3,2,3
363,2021-08-01,429,1.85,0.221,0.005,8.52,0.008,8.19,8,0,0,0,0,2,0,3,2,3
364,2021-11-01,429,1.28,0.284,0.016,11.22,0.01,8.45,11,0,0,0,0,2,0,3,2,3
365,2022-04-01,429,1.42,0.268,0.002,10.21,0.008,8.32,4,0,0,0,0,2,0,3,2,3
366,2022-07-01,429,2.26,0.135,0.002,8.66,0.02,8.46,7,0,0,0,0,2,0,3,2,3
367,2017-05-01,430,1.23,0.354,0.001,8.53,0.013,8.1,5,0,0,0,0,2,0,3,2,3
368,2017-08-01,430,1.26,0.297,0.013,7.19,0.007,8.1,8,0,0,0,2,0,2,0,0,3
369,2017-10-01,430,2.16,0.318,0.012,7.75,0.01,8.09,10,0,0,0,0,0,2,3,0,3
370,2018-05-01,430,1.55,0.323,0.001,9.13,0.013,8.1,5,0,0,0,0,2,0,3,2,3
371,2018-08-01,430,2.53,0.245,0.003,11.57,0.02,8.35,8,0,0,0,0,2,0,3,2,3
372,2018-10-01,430,1.48,0.181,0.002,7.89,0.012,8.41,10,0,0,0,0,2,2,3,2,3
373,2019-05-01,430,1.55,0.323,0.001,9.13,0.013,8.1,5,0,0,0,0,2,0,3,2,3
374,2019-08-01,430,1.42,0.087,0.006,8.65,0.0,8.22,8,0,0,0,0,2,0,3,2,3
375,2019-10-01,430,0.7,0.257,0.01,9.94,0.0,8.29,10,0,0,0,0,2,0,3,2,3
376,2017-05-01,431,1.34,0.278,0.004,9.24,0.007,8.22,5,0,0,0,0,2,0,3,2,3
377,2017-08-01,431,0.92,0.085,0.005,8.1,0.038,8.3,8,0,0,0,0,0,2,2,3,3
378,2017-10-01,431,1.12,0.27,0.014,7.48,0.028,8.3,10,0,0,0,0,0,2,2,3,3
379,2018-05-01,431,1.42,0.278,0.004,9.24,0.007,8.1,5,0,0,0,0,2,0,3,2,3
380,2018-08-01,431,1.08,0.198,0.015,6.28,0.015,8.1,8,0,0,0,2,0,2,0,0,3
381,2018-10-01,431,0.98,0.138,0.01,7.7,0.01,8.13,10,0,0,0,0,0,2,0,0,3
382,2019-05-01,431,1.42,0.278,0.004,9.24,0.007,8.1,5,0,0,0,0,2,0,3,2,3
383,2019-08-01,431,0.45,0.18,0.01,8.61,0.017,8.09,8,0,0,0,2,2,2,0,2,3
384,2019-10-01,431,1.32,0.306,0.005,9.78,0.0,8.1,10,0,0,0,0,2,0,3,2,3
385,2017-05-01,432,2.85,0.544,0.001,7.74,0.024,8.14,5,0,0,0,0,0,2,2,0,3
386,2017-08-01,432,2.04,0.737,0.014,6.9,0.022,8.03,8,1,0,1,1,0,1,1,0,1
387,2017-10-01,432,2.16,0.545,0.007,8.05,0.015,8.16,10,0,0,0,0,0,2,3,0,3
388,2018-05-01,432,2.08,0.079,0.001,7.74,0.006,8.14,5,0,0,0,0,0,0,3,0,3
389,2018-08-01,432,3.12,0.231,0.002,8.87,0.026,8.4,8,0,0,0,0,0,0,3,0,3
390,2018-10-01,432,1.64,0.215,0.002,7.97,0.016,8.41,10,0,0,0,0,2,2,3,2,3
391,2019-05-01,432,2.08,0.079,0.001,7.74,0.006,8.14,5,0,0,0,0,0,0,3,0,3
392,2019-08-01,432,1.93,0.2,0.002,9.83,0.008,8.31,8,0,0,0,0,2,0,3,2,3
393,2019-10-01,432,1.11,0.295,0.014,10.52,0.0,8.1,10,0,0,0,0,2,0,3,2,3
394,2017-05-01,433,3.02,0.427,0.0,7.84,0.042,8.18,5,0,0,0,0,0,2,2,0,3
395,2017-08-01,433,1.6,0.435,0.01,7.08,0.01,8.09,8,0,0,0,0,0,2,2,0,3
396,2017-10-01,433,1.9,0.424,0.006,8.37,0.018,8.19,10,0,0,0,0,0,2,3,0,3
397,2018-05-01,433,2.06,0.311,0.001,8.335,0.009,8.15,5,0,0,0,0,2,0,3,2,3
398,2018-08-01,433,2.69,0.246,0.002,8.76,0.024,8.4,8,0,0,0,0,0,0,3,0,3
399,2018-10-01,433,1.52,0.203,0.001,7.75,0.021,8.43,10,0,0,0,0,2,2,3,2,3
400,2019-05-01,433,2.06,0.311,0.001,8.335,0.009,8.15,5,0,0,0,0,2,0,3,2,3
401,2019-08-01,433,1.845,0.0415,0.0025,8.89,0.0095,8.3,8,0,0,0,0,2,0,3,2,3
402,2019-10-01,433,1.335,0.394,0.0125,10.385,0.0,8.06,10,0,0,0,0,2,0,3,2,3
403,2020-05-01,433,2.06,0.311,0.001,8.335,0.009,8.15,5,0,0,0,0,2,0,3,2,3
404,2020-08-01,433,1.06,0.366,0.0,8.12,0.01,8.4,8,0,0,0,0,0,2,3,3,3
405,2020-10-01,433,1.88,0.04,0.002,10.72,0.008,8.48,10,0,0,0,0,2,0,3,2,3
406,2021-05-01,433,2.06,0.311,0.001,8.335,0.009,8.15,5,0,0,0,0,2,0,3,2,3
407,2021-08-01,433,1.845,0.246,0.002,8.12,0.01,8.3,8,0,0,0,0,0,0,3,0,3
408,2021-11-01,433,1.63,0.336,0.01,12.31,0.012,8.44,11,0,0,0,0,2,0,3,2,3
409,2022-04-01,433,1.28,0.468,0.0,10.38,0.008,8.42,4,0,0,0,0,2,0,3,2,3
410,2022-07-01,433,1.75,0.569,0.003,7.91,0.015,8.47,7,0,0,0,0,0,2,3,0,3
411,2017-05-01,434,3.0,0.271,0.003,7.94,0.025,8.12,5,0,0,0,0,0,2,2,0,3
412,2017-08-01,434,2.86,0.649,0.046,7.07,0.033,7.87,8,1,1,1,1,1,1,1,1,1
413,2017-10-01,434,1.22,0.357,0.036,9.19,0.016,8.07,10,1,0,0,0,0,2,3,0,3
414,2018-05-01,434,2.07,0.181,0.003,7.94,0.002,8.02,5,0,0,0,0,0,2,3,0,3
415,2018-08-01,434,2.98,0.368,0.001,10.04,0.036,8.08,8,0,0,0,0,0,0,3,0,3
416,2018-10-01,434,2.76,0.326,0.016,8.65,0.634,8.2,10,1,0,1,1,0,1,2,0,1
417,2019-05-01,434,2.07,0.181,0.003,7.94,0.002,8.02,5,0,0,0,0,0,2,3,0,3
418,2019-08-01,434,1.25,0.117,0.009,8.57,0.0,8.1,8,0,0,0,0,0,0,3,0,3
419,2019-10-01,434,0.9,0.158,0.015,9.46,0.0,8.27,10,0,0,0,0,2,0,3,2,3
420,2017-08-01,435,0.88,0.086,0.014,6.478250000000002,0.013,8.09,8,0,0,0,2,0,2,0,0,2
421,2018-08-01,435,0.88,0.086,0.014,7.5744,0.012,8.19,8,0,0,0,2,0,2,0,0,3
422,2019-07-01,435,1.18,0.045,0.0,8.567399999999994,0.003,8.15,7,0,0,0,0,2,0,3,2,3
423,2020-05-01,435,1.46,0.024,0.004,9.068800000000003,0.02,7.96,5,0,0,0,0,2,0,3,2,3
424,2020-08-01,435,0.88,0.095,0.001,8.591750000000005,0.01,8.19,8,0,0,0,0,0,0,3,0,3
425,2020-10-01,435,1.16,0.055,0.005,8.531399999999998,0.027,8.07,10,0,0,0,0,0,2,3,0,3
426,2021-04-01,435,0.81,0.012,0.002,10.21005,0.003,8.04,4,0,0,0,0,2,0,3,2,3
427,2021-07-01,435,1.18,0.045,0.0,8.567399999999994,0.003,8.15,7,0,0,0,0,2,0,3,2,3
428,2021-10-01,435,1.0499999999999998,0.1035,0.0085,8.52275,0.016,8.105,10,0,0,0,0,0,2,3,0,3
429,2022-07-01,435,1.22,0.036,0.0,8.084999999999997,0.003,7.95,7,0,0,0,0,2,2,3,2,3
430,2017-08-01,436,0.9,0.084,0.013,7.080850000000001,0.012,8.1,8,0,0,0,2,0,2,0,0,3
431,2018-08-01,436,0.99,0.0665,0.011,7.345000000000003,0.0165,8.19,8,0,0,0,2,0,2,0,0,3
432,2019-07-01,436,0.437,0.042,0.008,8.098275000000003,0.023,7.95,7,0,0,0,2,2,2,0,2,3
433,2017-05-01,437,0.8,0.04,0.008,9.24,0.009,8.16,5,0,0,0,0,2,0,3,2,3
434,2017-08-01,437,1.13,0.083,0.012,7.26,0.022,8.11,8,0,0,0,2,0,2,2,0,3
435,2017-10-01,437,0.88,0.047,0.012,7.36,0.032,8.28,10,0,0,0,2,0,2,2,3,3
436,2018-05-01,437,0.87,0.0435,0.0045000000000000005,10.115,0.003,8.115,5,0,0,0,0,2,0,3,2,3
437,2018-08-01,437,0.99,0.064,0.017,7.12,0.021,8.27,8,0,0,0,2,0,2,0,3,3
438,2018-10-01,437,1.19,0.076,0.004,8.21,0.009,8.18,10,0,0,0,0,0,2,3,0,3
439,2019-05-01,437,0.87,0.0435,0.0045000000000000005,10.115,0.003,8.115,5,0,0,0,0,2,0,3,2,3
440,2019-08-01,437,0.935,0.096,0.003,8.45,0.0,8.11,8,0,0,0,0,2,0,3,2,3
441,2019-10-01,437,0.6,0.039,0.012,9.95,0.0,8.28,10,0,0,0,0,2,0,3,2,3
442,2020-05-01,437,0.87,0.0435,0.0045000000000000005,10.115,0.003,8.115,5,0,0,0,0,2,0,3,2,3
443,2020-08-01,437,1.24,0.138,0.01,7.58,0.002,8.14,8,0,0,0,0,2,2,3,2,3
444,2020-10-01,437,1.29,0.12,0.013,8.93,0.004,8.11,10,0,0,0,0,2,0,3,2,3
445,2021-05-01,437,0.87,0.0435,0.0045000000000000005,10.115,0.003,8.115,5,0,0,0,0,2,0,3,2,3
446,2021-08-01,437,1.1549999999999998,0.0895,0.007,7.645,0.0025,8.11,8,0,0,0,0,0,2,3,0,3
447,2021-11-01,437,1.18,0.204,0.016,9.78,0.005,8.11,11,0,0,0,0,2,0,3,2,3
448,2022-05-01,437,0.87,0.0435,0.0045000000000000005,10.115,0.003,8.115,5,0,0,0,0,2,0,3,2,3
449,2022-08-01,437,1.18,0.129,0.004,7.71,0.003,8.06,8,0,0,0,0,0,2,3,0,3
450,2017-05-01,438,1.44,0.516,0.006,8.45,0.01,8.11,5,0,0,0,0,0,2,3,0,3
451,2017-08-01,438,0.89,0.338,0.008,8.98,0.014,8.03,8,0,0,0,0,0,0,3,0,3
452,2017-10-01,438,1.21,0.247,0.015,7.77,0.017,8.29,10,0,0,0,0,0,2,3,3,3
453,2018-05-01,438,1.19,0.28600000000000003,0.006500000000000001,8.68,0.01,8.094999999999999,5,0,0,0,0,2,0,3,2,3
454,2018-08-01,438,1.09,0.184,0.017,6.45,0.019,8.04,8,0,0,0,2,0,2,2,0,3
455,2018-10-01,438,1.39,0.139,0.006,8.0,0.011,8.25,10,0,0,0,0,0,2,3,0,3
456,2019-05-01,438,1.19,0.28600000000000003,0.006500000000000001,8.68,0.01,8.094999999999999,5,0,0,0,0,2,0,3,2,3
457,2019-08-01,438,1.35,0.138,0.025,6.02,0.037,7.93,8,1,0,1,2,0,2,2,0,3
458,2019-10-01,438,1.042,0.26,0.007,7.55,0.011,7.99,10,0,0,0,2,0,2,0,0,3
459,2020-05-01,438,1.19,0.28600000000000003,0.006500000000000001,8.68,0.01,8.094999999999999,5,0,0,0,0,2,0,3,2,3
460,2020-08-01,438,1.06,0.2205,0.0125,6.245,0.025,8.035,8,0,0,0,2,0,2,2,0,3
461,2020-11-01,438,1.605,0.1825,0.007,9.23,0.02,8.23,11,0,0,0,0,2,0,3,2,3
462,2021-05-01,438,1.37,0.104,0.002,9.96,0.004,8.1,5,0,0,0,0,2,0,3,2,3
463,2021-07-01,438,1.15,0.135,0.001,7.9,0.028,8.02,7,0,0,0,0,0,2,2,0,3
464,2021-11-01,438,1.605,0.1825,0.007,9.23,0.02,8.23,11,0,0,0,0,2,0,3,2,3
465,2022-05-01,438,1.02,0.295,0.002,9.53,0.006,8.17,5,0,0,0,0,2,0,3,2,3
466,2022-07-01,438,1.34,0.209,0.004,8.21,0.0,8.18,7,0,0,0,0,2,0,3,2,3
467,2017-05-01,439,1.35,0.172,0.004,9.63,0.007,8.23,5,0,0,0,0,2,0,3,2,3
468,2017-08-01,439,0.91,0.068,0.01,7.48,0.015,8.11,8,0,0,0,2,0,2,0,3,3
469,2017-10-01,439,0.99,0.264,0.014,7.32,0.028,8.26,10,0,0,0,2,0,2,2,3,3
470,2018-05-01,439,1.0775000000000001,0.17149999999999999,0.006,9.495000000000001,0.0025,8.14,5,0,0,0,0,2,0,3,2,3
