MonitoringLocationIdentifier,LongitudeMeasure_WGS84,LatitudeMeasure_WGS84,MonitoringDate,IndicatorsName,Value,Unit,SourceProvider
191,120.85,32,10/5/1989,COD,2,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/5/1989,COD,2.1,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,10/5/1989,DO,8.6,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/5/1989,DO,4.8,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/5/1989,NO2N,0.025,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,10/5/1989,NO3N,2.99,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/5/1989,NO3N,0.6,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/5/1989,NO3N,1.69,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/5/1989,pH,6.9,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,10/5/1989,TEMP,21.6,Deg C,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/5/1989,TEMP,23.4,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/5/1989,TP,0.05,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/5/1989,TP,0.001,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/5/1989,TSSs,32.8,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/5/1989,DO,8.8,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/5/1989,NO2N,0.37,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/5/1989,NO2N,0.003,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/5/1989,pH,8.7,pH,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/5/1989,pH,8.1,pH,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,5/6/1989,NO2N,0.014,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,5/6/1989,TEMP,25,Deg C,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,5/6/1989,TEMP,22.6,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,5/6/1989,TSSs,75,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,5/6/1989,TSSs,13,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/6/1989,BOD,0.8,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/6/1989,DO,4.3,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/6/1989,DO,5.9,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/6/1989,TEMP,22,Deg C,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/6/1989,TP,0.04,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/6/1989,TSSs,965,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/6/1989,TSSs,46.1,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,13/6/1989,DO,7,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,13/6/1989,NO3N,0.93,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,13/6/1989,TSSs,83,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,14/6/1989,NO2N,0.016,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/6/1989,NO2N,0.01,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/6/1989,pH,8.1,pH,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/6/1989,TSSs,376.7,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/6/1989,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/6/1989,COD,13.5,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/6/1989,COD,1.3,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/6/1989,DO,7.9,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/6/1989,NO3N,0.75,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/6/1989,TSSs,289,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/6/1989,TSSs,0.5,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/7/1989,BOD,0.5,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/7/1989,COD,4.4,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/7/1989,NO2N,0.004,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/7/1989,NO2N,0.016,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/7/1989,NO3N,0.54,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,10/7/1989,pH,8.05,pH,Global River Water Quality Archive (GRQA)
191,120.85,32,10/7/1989,pH,7.6,pH,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/7/1989,pH,6.9,pH,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/7/1989,TEMP,31.5,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,10/7/1989,TP,3.2,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,11/7/1989,DO,6.8,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,11/7/1989,TP,0.096,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,12/7/1989,NO2N,0.005,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,12/7/1989,pH,8.2,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,12/7/1989,TEMP,28.3,Deg C,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,15/7/1989,BOD,0.7,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,15/7/1989,COD,2.1,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,15/7/1989,NO2N,0.11,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,15/7/1989,pH,7.2,pH,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,15/7/1989,TP,0.024,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/7/1989,COD,5.3,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/7/1989,TEMP,26.5,Deg C,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/7/1989,BOD,1.5,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,7/8/1989,BOD,0.5,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/8/1989,BOD,0.93,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/8/1989,DO,8.06,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,7/8/1989,DO,4.5,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,7/8/1989,NO3N,0.52,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/8/1989,NO3N,2.26,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,7/8/1989,NO3N,0.6,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,7/8/1989,pH,8.1,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/8/1989,TEMP,27,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/8/1989,BOD,0.2,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/8/1989,COD,3.5,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/8/1989,COD,2.1,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/8/1989,DO,6,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/8/1989,NO2N,0.02,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/8/1989,NO3N,0.64,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/8/1989,NO3N,0.78,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/8/1989,pH,7,pH,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/8/1989,TEMP,30,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/8/1989,TP,0.05,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/8/1989,TP,0.085,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/8/1989,TSSs,24,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/8/1989,BOD,0.4,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/8/1989,DO,6.9,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/8/1989,DO,7.9,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/8/1989,NO2N,0.054,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/8/1989,pH,8,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,6/9/1989,NO2N,0.001,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,6/9/1989,TEMP,23.6,Deg C,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,6/9/1989,TSSs,8,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/9/1989,BOD,1,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/9/1989,DO,4.9,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/9/1989,DO,6,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/9/1989,TEMP,24,Deg C,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/9/1989,TSSs,30.8,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,12/9/1989,DO,6.4,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,12/9/1989,NO2N,0.002,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,12/9/1989,NO3N,0.87,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,12/9/1989,TEMP,24.8,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,12/9/1989,TSSs,290,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,12/9/1989,TSSs,98,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/9/1989,NO2N,0.031,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/9/1989,pH,8.5,pH,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/9/1989,TSSs,167,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/9/1989,COD,5.4,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/9/1989,NO2N,0.001,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/9/1989,pH,8.1,pH,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,6/10/1989,BOD,1.3,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,6/10/1989,COD,2.4,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,6/10/1989,NO2N,0.08,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,6/10/1989,pH,7.7,pH,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,6/10/1989,TP,0.004,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,9/10/1989,DO,7.9,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,9/10/1989,pH,8.1,pH,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,9/10/1989,TP,0.252,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,9/10/1989,TP,4.3,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/10/1989,BOD,0.4,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/10/1989,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/10/1989,COD,3.2,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/10/1989,NO2N,0.005,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/10/1989,NO2N,0.085,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/10/1989,NO3N,0.34,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/10/1989,pH,7.4,pH,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/10/1989,pH,6.8,pH,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/10/1989,TEMP,29,Deg C,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/10/1989,TP,0.033,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,13/10/1989,NO2N,0.004,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,13/10/1989,pH,8.3,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,13/10/1989,TEMP,27.5,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,6/11/1989,BOD,1,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,6/11/1989,DO,10.8,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,6/11/1989,DO,5,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,6/11/1989,NO3N,0.76,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,6/11/1989,NO3N,2.42,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,6/11/1989,NO3N,0.25,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,6/11/1989,pH,8,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,6/11/1989,TEMP,12,Deg C,Global River Water Quality Archive (GRQA)
191,120.85,32,10/11/1989,COD,3.4,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/11/1989,COD,2.7,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/11/1989,DO,5.7,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/11/1989,NO2N,0.019,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/11/1989,NO3N,0.16,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/11/1989,NO3N,0.8,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/11/1989,pH,6.9,pH,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/11/1989,TEMP,22.6,Deg C,Global River Water Quality Archive (GRQA)
191,120.85,32,10/11/1989,TP,0.026,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/11/1989,TSSs,13.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,14/11/1989,BOD,0.8,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,14/11/1989,TP,0.05,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/11/1989,COD,17,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/11/1989,TEMP,6.5,Deg C,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/11/1989,BOD,0.8,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/11/1989,COD,3,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/11/1989,DO,7.5,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/11/1989,DO,10,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/11/1989,NO2N,0.008,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/11/1989,pH,8.1,pH,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,4/12/1989,TEMP,12.4,Deg C,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,4/12/1989,TSSs,7,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,6/12/1989,BOD,2.2,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,6/12/1989,NO2N,0.015,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,8/12/1989,DO,9,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,8/12/1989,NO3N,0.73,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,8/12/1989,TSSs,4,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/12/1989,BOD,1.9,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/12/1989,DO,3.4,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,10/12/1989,DO,8.4,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,10/12/1989,TEMP,6,Deg C,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,10/12/1989,TSSs,40.1,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,15/12/1989,NO2N,0.01,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,15/12/1989,TEMP,11,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,15/12/1989,TSSs,163,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/12/1989,BOD,4.5,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/12/1989,DO,8.6,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/12/1989,COD,8.3,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/12/1989,NO3N,1.3,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,8/1/1990,pH,8.1,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,8/1/1990,TP,1.58,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,15/1/1990,DO,10.85,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,15/1/1990,TP,0.051,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,16/1/1990,NO2N,0.01,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,16/1/1990,pH,8.1,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,16/1/1990,TEMP,16,Deg C,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/1/1990,BOD,1,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/1/1990,BOD,1.8,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/1/1990,COD,2.9,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/1/1990,NO2N,0.008,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/1/1990,NO2N,0.008,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/1/1990,NO2N,0.06,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/1/1990,pH,8.1,pH,Global River Water Quality Archive (GRQA)
191,120.85,32,28/1/1990,pH,7.7,pH,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/1/1990,pH,7.4,pH,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/1/1990,TP,0.035,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/1/1990,TSSs,161,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,30/1/1990,NO2N,0.001,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,30/1/1990,NO3N,0.88,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,30/1/1990,pH,7.9,pH,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,30/1/1990,TSSs,11.7,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,12/2/1990,DO,13.8,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,12/2/1990,NO3N,2.22,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,12/2/1990,TSSs,888,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,13/2/1990,BOD,0.9,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,13/2/1990,TP,0.05,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,19/2/1990,BOD,0.7,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,19/2/1990,NO3N,0.98,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,19/2/1990,pH,7.9,pH,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,25/2/1990,COD,21,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/2/1990,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/2/1990,COD,1.8,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/2/1990,COD,2.3,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/2/1990,COD,2.6,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/2/1990,DO,7.8,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/2/1990,DO,12.3,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/2/1990,DO,10,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/2/1990,NO2N,0.019,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/2/1990,NO2N,0.014,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/2/1990,NO3N,0.99,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/2/1990,NO3N,0.24,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/2/1990,pH,8.3,pH,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/2/1990,pH,7.1,pH,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/2/1990,TEMP,12.2,Deg C,Global River Water Quality Archive (GRQA)
